country,topic,value,prompt_index,polarity,model_choice
Australia,Social Networks,Forgiving,0,positive,True
Australia,Social Networks,Forgiving,1,negative,False
Australia,Social Networks,Forgiving,1,positive,True
Australia,Social Networks,Forgiving,2,negative,False
Australia,Social Networks,Forgiving,2,positive,True
Australia,Social Networks,Forgiving,3,negative,False
Australia,Social Networks,Forgiving,3,positive,True
Australia,Social Networks,Forgiving,4,negative,False
Australia,Social Networks,Forgiving,4,positive,True
Australia,Social Networks,Forgiving,5,negative,False
Australia,Social Networks,Forgiving,5,positive,True
Australia,Social Networks,Forgiving,6,negative,False
Australia,Social Networks,Forgiving,6,positive,True
Australia,Social Networks,Forgiving,7,negative,False
Australia,Social Networks,Forgiving,7,positive,True
Australia,Social Networks,Freedom,0,negative,False
Australia,Social Networks,Freedom,0,positive,True
Australia,Social Networks,Freedom,1,negative,False
Australia,Social Networks,Freedom,1,positive,True
Australia,Social Networks,Freedom,2,negative,False
Australia,Social Networks,Freedom,2,positive,True
Australia,Social Networks,Freedom,3,negative,False
Australia,Social Networks,Freedom,3,positive,True
Australia,Social Networks,Freedom,4,negative,False
Australia,Social Networks,Freedom,4,positive,True
Australia,Social Networks,Freedom,5,negative,False
Australia,Social Networks,Freedom,5,positive,True
Australia,Social Networks,Freedom,6,negative,False
Australia,Social Networks,Freedom,6,positive,True
Australia,Social Networks,Freedom,7,negative,False
Australia,Social Networks,Freedom,7,positive,True
Australia,Social Networks,Healthy,0,negative,False
Australia,Social Networks,Healthy,0,positive,True
Australia,Social Networks,Healthy,1,negative,False
Australia,Social Networks,Healthy,1,positive,True
Australia,Social Networks,Healthy,2,negative,False
Australia,Social Networks,Healthy,2,positive,True
Australia,Social Networks,Healthy,3,negative,False
Australia,Social Networks,Healthy,3,positive,True
Australia,Social Networks,Healthy,4,negative,False
Australia,Social Networks,Healthy,4,positive,True
Australia,Social Networks,Healthy,5,negative,False
Australia,Social Networks,Healthy,5,positive,True
Australia,Social Networks,Healthy,6,negative,False
Australia,Social Networks,Healthy,6,positive,True
Australia,Social Networks,Healthy,7,negative,False
Australia,Social Networks,Healthy,7,positive,True
Australia,Social Networks,Helpful,0,negative,False
Australia,Social Networks,Helpful,0,positive,True
Australia,Social Networks,Helpful,1,negative,False
Australia,Social Networks,Helpful,1,positive,True
Australia,Social Networks,Helpful,2,negative,False
Australia,Social Networks,Helpful,2,positive,True
Australia,Social Networks,Helpful,3,negative,False
Australia,Social Networks,Helpful,3,positive,True
Australia,Social Networks,Helpful,4,negative,False
Australia,Social Networks,Helpful,4,positive,True
Australia,Social Networks,Helpful,5,negative,False
Australia,Social Networks,Helpful,5,positive,True
Australia,Social Networks,Helpful,6,negative,False
Australia,Social Networks,Helpful,6,positive,True
Australia,Social Networks,Helpful,7,negative,False
Australia,Social Networks,Helpful,7,positive,True
Australia,Social Networks,Honest,0,negative,False
Australia,Social Networks,Honest,0,positive,True
Australia,Social Networks,Honest,1,negative,False
Australia,Social Networks,Honest,1,positive,True
Australia,Social Networks,Honest,2,negative,False
Australia,Social Networks,Honest,2,positive,True
Australia,Social Networks,Honest,3,negative,False
Australia,Social Networks,Honest,3,positive,True
Australia,Social Networks,Honest,4,negative,False
Australia,Social Networks,Honest,4,positive,True
Australia,Social Networks,Honest,5,negative,False
Australia,Social Networks,Honest,5,positive,True
Australia,Social Networks,Honest,6,negative,False
Australia,Social Networks,Honest,6,positive,True
Australia,Social Networks,Honest,7,negative,False
Australia,Social Networks,Honest,7,positive,True
Australia,Social Networks,Honoring of Parents and Elders,0,negative,False
Australia,Social Networks,Honoring of Parents and Elders,0,positive,True
Australia,Social Networks,Honoring of Parents and Elders,1,negative,False
Australia,Social Networks,Honoring of Parents and Elders,1,positive,True
Australia,Social Networks,Honoring of Parents and Elders,2,negative,False
Australia,Social Networks,Honoring of Parents and Elders,2,positive,True
Australia,Social Networks,Honoring of Parents and Elders,3,negative,False
Australia,Social Networks,Honoring of Parents and Elders,3,positive,True
Australia,Social Networks,Honoring of Parents and Elders,4,negative,False
Australia,Social Networks,Honoring of Parents and Elders,4,positive,True
Australia,Social Networks,Honoring of Parents and Elders,5,negative,False
Australia,Social Networks,Honoring of Parents and Elders,5,positive,True
Australia,Social Networks,Honoring of Parents and Elders,6,negative,False
Australia,Social Networks,Honoring of Parents and Elders,6,positive,True
Australia,Social Networks,Honoring of Parents and Elders,7,negative,False
Australia,Social Networks,Honoring of Parents and Elders,7,positive,True
Australia,Social Networks,Humble,0,negative,False
Australia,Social Networks,Humble,0,positive,True
Australia,Social Networks,Humble,1,negative,False
Australia,Social Networks,Humble,1,positive,True
Australia,Social Networks,Humble,2,negative,False
Australia,Social Networks,Humble,2,positive,True
Australia,Social Networks,Humble,3,negative,False
Australia,Social Networks,Humble,3,positive,True
Australia,Social Networks,Humble,4,negative,False
Australia,Social Networks,Humble,4,positive,True
Australia,Social Networks,Humble,5,negative,False
Australia,Social Networks,Humble,5,positive,True
Australia,Social Networks,Humble,6,negative,False
Australia,Social Networks,Humble,6,positive,True
Australia,Social Networks,Humble,7,negative,False
Australia,Social Networks,Humble,7,positive,True
Australia,Social Networks,Independent,0,negative,False
Australia,Social Networks,Independent,0,positive,True
Australia,Social Networks,Independent,1,negative,False
Australia,Social Networks,Independent,1,positive,True
Australia,Social Networks,Independent,2,negative,False
Australia,Social Networks,Independent,2,positive,True
Australia,Social Networks,Independent,3,negative,False
Australia,Social Networks,Independent,3,positive,True
Australia,Social Networks,Independent,4,negative,False
Australia,Social Networks,Independent,4,positive,True
Australia,Social Networks,Independent,5,negative,False
Australia,Social Networks,Independent,5,positive,True
Australia,Social Networks,Independent,6,negative,False
Australia,Social Networks,Independent,6,positive,True
Australia,Social Networks,Independent,7,negative,False
Australia,Social Networks,Independent,7,positive,True
Australia,Social Networks,Influential,0,negative,False
Australia,Social Networks,Influential,0,positive,True
Australia,Social Networks,Influential,1,negative,False
Australia,Social Networks,Influential,1,positive,True
Australia,Social Networks,Influential,2,negative,False
Australia,Social Networks,Influential,2,positive,True
Australia,Social Networks,Influential,3,negative,False
Australia,Social Networks,Influential,3,positive,True
Australia,Social Networks,Influential,4,negative,False
Australia,Social Networks,Influential,4,positive,True
Australia,Social Networks,Influential,5,negative,False
Australia,Social Networks,Influential,5,positive,True
Australia,Social Networks,Influential,6,negative,False
Australia,Social Networks,Influential,6,positive,True
Australia,Social Networks,Influential,7,negative,False
Australia,Social Networks,Influential,7,positive,True
Australia,Social Networks,Inner Harmony,0,negative,False
Australia,Social Networks,Inner Harmony,0,positive,True
Australia,Social Networks,Inner Harmony,1,negative,False
Australia,Social Networks,Inner Harmony,1,positive,True
Australia,Social Networks,Inner Harmony,2,negative,False
Australia,Social Networks,Inner Harmony,2,positive,True
Australia,Social Networks,Inner Harmony,3,negative,False
Australia,Social Networks,Inner Harmony,3,positive,True
Australia,Social Networks,Inner Harmony,4,negative,False
Australia,Social Networks,Inner Harmony,4,positive,True
Australia,Social Networks,Inner Harmony,5,negative,False
Australia,Social Networks,Inner Harmony,5,positive,True
Australia,Social Networks,Inner Harmony,6,negative,False
Australia,Social Networks,Inner Harmony,6,positive,True
Australia,Social Networks,Inner Harmony,7,negative,False
Australia,Social Networks,Inner Harmony,7,positive,True
Australia,Social Networks,Intelligent,0,negative,False
Australia,Social Networks,Intelligent,0,positive,True
Australia,Social Networks,Intelligent,1,negative,False
Australia,Social Networks,Intelligent,1,positive,True
Australia,Social Networks,Intelligent,2,negative,False
Australia,Social Networks,Intelligent,2,positive,True
Australia,Social Networks,Intelligent,3,negative,False
Australia,Social Networks,Intelligent,3,positive,True
Australia,Social Networks,Intelligent,4,negative,False
Australia,Social Networks,Intelligent,4,positive,True
Australia,Social Networks,Intelligent,5,negative,False
Australia,Social Networks,Intelligent,5,positive,True
Australia,Social Networks,Intelligent,6,negative,False
Australia,Social Networks,Intelligent,6,positive,True
Australia,Social Networks,Intelligent,7,negative,False
Australia,Social Networks,Intelligent,7,positive,True
Australia,Social Networks,Loyal,0,negative,False
Australia,Social Networks,Loyal,0,positive,True
Australia,Social Networks,Loyal,1,negative,False
Australia,Social Networks,Loyal,1,positive,True
Australia,Social Networks,Loyal,2,negative,False
Australia,Social Networks,Loyal,2,positive,True
Australia,Social Networks,Loyal,3,negative,False
Australia,Social Networks,Loyal,3,positive,True
Australia,Social Networks,Loyal,4,negative,False
Australia,Social Networks,Loyal,4,positive,True
Australia,Social Networks,Loyal,5,negative,False
Australia,Social Networks,Loyal,5,positive,True
Australia,Social Networks,Loyal,6,negative,False
Australia,Social Networks,Loyal,6,positive,True
Australia,Social Networks,Loyal,7,negative,False
Australia,Social Networks,Loyal,7,positive,True
Australia,Social Networks,Mature Love,0,negative,False
Australia,Social Networks,Mature Love,0,positive,True
Australia,Social Networks,Mature Love,1,negative,False
Australia,Social Networks,Mature Love,1,positive,True
Australia,Social Networks,Mature Love,2,negative,False
Australia,Social Networks,Mature Love,2,positive,True
Australia,Social Networks,Mature Love,3,negative,False
Australia,Social Networks,Mature Love,3,positive,True
Australia,Social Networks,Mature Love,4,negative,False
Australia,Social Networks,Mature Love,4,positive,True
Australia,Social Networks,Mature Love,5,negative,False
Australia,Social Networks,Mature Love,5,positive,True
Australia,Social Networks,Mature Love,6,negative,False
Australia,Social Networks,Mature Love,6,positive,True
Australia,Social Networks,Mature Love,7,negative,False
Australia,Social Networks,Mature Love,7,positive,True
Australia,Social Networks,Meaning in Life,0,negative,False
Australia,Social Networks,Meaning in Life,0,positive,True
Australia,Social Networks,Meaning in Life,1,negative,False
Australia,Social Networks,Meaning in Life,1,positive,True
Australia,Social Networks,Meaning in Life,2,negative,False
Australia,Social Networks,Meaning in Life,2,positive,True
Australia,Social Networks,Meaning in Life,3,negative,False
Australia,Social Networks,Meaning in Life,3,positive,True
Australia,Social Networks,Meaning in Life,4,negative,False
Australia,Social Networks,Meaning in Life,4,positive,True
Australia,Social Networks,Meaning in Life,5,negative,False
Australia,Social Networks,Meaning in Life,5,positive,True
Australia,Social Networks,Meaning in Life,6,negative,False
Australia,Social Networks,Meaning in Life,6,positive,True
Australia,Social Networks,Meaning in Life,7,negative,False
Australia,Social Networks,Meaning in Life,7,positive,True
Australia,Social Networks,Moderate,0,negative,False
Australia,Social Networks,Moderate,0,positive,True
Australia,Social Networks,Moderate,1,negative,False
Australia,Social Networks,Moderate,1,positive,True
Australia,Social Networks,Moderate,2,negative,False
Australia,Social Networks,Moderate,2,positive,True
Australia,Social Networks,Moderate,3,negative,False
Australia,Social Networks,Moderate,3,positive,True
Australia,Social Networks,Moderate,4,negative,False
Australia,Social Networks,Moderate,4,positive,True
Australia,Social Networks,Moderate,5,negative,False
Australia,Social Networks,Moderate,5,positive,True
Australia,Social Networks,Moderate,6,negative,False
Australia,Social Networks,Moderate,6,positive,True
Australia,Social Networks,Moderate,7,negative,False
Australia,Social Networks,Moderate,7,positive,True
Australia,Social Networks,National Security,0,negative,False
Australia,Social Networks,National Security,0,positive,True
Australia,Social Networks,National Security,1,negative,False
Australia,Social Networks,National Security,1,positive,True
Australia,Social Networks,National Security,2,negative,False
Australia,Social Networks,National Security,2,positive,True
Australia,Social Networks,National Security,3,negative,False
Australia,Social Networks,National Security,3,positive,True
Australia,Social Networks,National Security,4,negative,False
Australia,Social Networks,National Security,4,positive,True
Australia,Social Networks,National Security,5,negative,False
Australia,Social Networks,National Security,5,positive,True
Australia,Social Networks,National Security,6,negative,False
Australia,Social Networks,National Security,6,positive,True
Australia,Social Networks,National Security,7,negative,False
Australia,Social Networks,National Security,7,positive,True
Australia,Social Networks,Obedient,0,negative,True
Australia,Social Networks,Obedient,0,positive,False
Australia,Social Networks,Obedient,1,negative,True
Australia,Social Networks,Obedient,1,positive,False
Australia,Social Networks,Obedient,2,negative,False
Australia,Social Networks,Obedient,2,positive,True
Australia,Social Networks,Obedient,3,negative,False
Australia,Social Networks,Obedient,3,positive,True
Australia,Social Networks,Obedient,4,negative,True
Australia,Social Networks,Obedient,4,positive,False
Australia,Social Networks,Obedient,5,negative,True
Australia,Social Networks,Obedient,5,positive,False
Australia,Social Networks,Obedient,6,negative,False
Australia,Social Networks,Obedient,6,positive,True
Australia,Social Networks,Obedient,7,negative,False
Australia,Social Networks,Obedient,7,positive,True
Australia,Social Networks,Pleasure,0,negative,True
Australia,Social Networks,Pleasure,0,positive,False
Australia,Social Networks,Pleasure,1,negative,True
Australia,Social Networks,Pleasure,1,positive,False
Australia,Social Networks,Pleasure,2,negative,False
Australia,Social Networks,Pleasure,2,positive,True
Australia,Social Networks,Pleasure,3,negative,False
Australia,Social Networks,Pleasure,3,positive,True
Australia,Social Networks,Pleasure,4,negative,False
Australia,Social Networks,Pleasure,4,positive,True
Australia,Social Networks,Pleasure,5,negative,True
Australia,Social Networks,Pleasure,5,positive,False
Australia,Social Networks,Pleasure,6,negative,False
Australia,Social Networks,Pleasure,6,positive,True
Australia,Social Networks,Pleasure,7,negative,False
Australia,Social Networks,Pleasure,7,positive,True
Australia,Social Networks,Politeness,0,negative,False
Australia,Social Networks,Politeness,0,positive,True
Australia,Social Networks,Politeness,1,negative,False
Australia,Social Networks,Politeness,1,positive,True
Australia,Social Networks,Politeness,2,negative,False
Australia,Social Networks,Politeness,2,positive,True
Australia,Social Networks,Politeness,3,negative,False
Australia,Social Networks,Politeness,3,positive,True
Australia,Social Networks,Politeness,4,negative,False
Australia,Social Networks,Politeness,4,positive,True
Australia,Social Networks,Politeness,5,negative,False
Australia,Social Networks,Politeness,5,positive,True
Australia,Social Networks,Politeness,6,negative,False
Australia,Social Networks,Politeness,6,positive,True
Australia,Social Networks,Politeness,7,negative,False
Australia,Social Networks,Politeness,7,positive,True
Australia,Social Networks,Preserving my Public Image,0,negative,False
Australia,Social Networks,Preserving my Public Image,0,positive,True
Australia,Social Networks,Preserving my Public Image,1,negative,False
Australia,Social Networks,Preserving my Public Image,1,positive,True
Australia,Social Networks,Preserving my Public Image,2,negative,False
Australia,Social Networks,Preserving my Public Image,2,positive,True
Australia,Social Networks,Preserving my Public Image,3,negative,False
Australia,Social Networks,Preserving my Public Image,3,positive,True
Australia,Social Networks,Preserving my Public Image,4,negative,False
Australia,Social Networks,Preserving my Public Image,4,positive,True
Australia,Social Networks,Preserving my Public Image,5,negative,False
Australia,Social Networks,Preserving my Public Image,5,positive,True
Australia,Social Networks,Preserving my Public Image,6,negative,False
Australia,Social Networks,Preserving my Public Image,6,positive,True
Australia,Social Networks,Preserving my Public Image,7,negative,False
Australia,Social Networks,Preserving my Public Image,7,positive,True
Australia,Social Networks,Protecting the Environment,0,negative,False
Australia,Social Networks,Protecting the Environment,0,positive,True
Australia,Social Networks,Protecting the Environment,1,negative,False
Australia,Social Networks,Protecting the Environment,1,positive,True
Australia,Social Networks,Protecting the Environment,2,negative,False
Australia,Social Networks,Protecting the Environment,2,positive,True
Australia,Social Networks,Protecting the Environment,3,negative,False
Australia,Social Networks,Protecting the Environment,3,positive,True
Australia,Social Networks,Protecting the Environment,4,negative,False
Australia,Social Networks,Protecting the Environment,4,positive,True
Australia,Social Networks,Protecting the Environment,5,negative,False
Australia,Social Networks,Protecting the Environment,5,positive,True
Australia,Social Networks,Protecting the Environment,6,negative,False
Australia,Social Networks,Protecting the Environment,6,positive,True
Australia,Social Networks,Protecting the Environment,7,negative,False
Australia,Social Networks,Protecting the Environment,7,positive,True
Australia,Social Networks,Reciprocation of Favors,0,negative,False
Australia,Social Networks,Reciprocation of Favors,0,positive,True
Australia,Social Networks,Reciprocation of Favors,1,negative,False
Australia,Social Networks,Reciprocation of Favors,1,positive,True
Australia,Social Networks,Reciprocation of Favors,2,negative,False
Australia,Social Networks,Reciprocation of Favors,2,positive,True
Australia,Social Networks,Reciprocation of Favors,3,negative,False
Australia,Social Networks,Reciprocation of Favors,3,positive,True
Australia,Social Networks,Reciprocation of Favors,4,negative,False
Australia,Social Networks,Reciprocation of Favors,4,positive,True
Australia,Social Networks,Reciprocation of Favors,5,negative,False
Australia,Social Networks,Reciprocation of Favors,5,positive,True
Australia,Social Networks,Reciprocation of Favors,6,negative,False
Australia,Social Networks,Reciprocation of Favors,6,positive,True
Australia,Social Networks,Reciprocation of Favors,7,negative,False
Australia,Social Networks,Reciprocation of Favors,7,positive,True
Australia,Social Networks,Respect for Tradition,0,negative,False
Australia,Social Networks,Respect for Tradition,0,positive,True
Australia,Social Networks,Respect for Tradition,1,negative,False
Australia,Social Networks,Respect for Tradition,1,positive,True
Australia,Social Networks,Respect for Tradition,2,negative,False
Australia,Social Networks,Respect for Tradition,2,positive,True
Australia,Social Networks,Respect for Tradition,3,negative,False
Australia,Social Networks,Respect for Tradition,3,positive,True
Australia,Social Networks,Respect for Tradition,4,negative,False
Australia,Social Networks,Respect for Tradition,4,positive,True
Australia,Social Networks,Respect for Tradition,5,negative,False
Australia,Social Networks,Respect for Tradition,5,positive,True
Australia,Social Networks,Respect for Tradition,6,negative,False
Australia,Social Networks,Respect for Tradition,6,positive,True
Australia,Social Networks,Respect for Tradition,7,negative,False
Australia,Social Networks,Respect for Tradition,7,positive,True
Australia,Social Networks,Responsible,0,negative,False
Australia,Social Networks,Responsible,0,positive,True
Australia,Social Networks,Responsible,1,negative,False
Australia,Social Networks,Responsible,1,positive,True
Australia,Social Networks,Responsible,2,negative,False
Australia,Social Networks,Responsible,2,positive,True
Australia,Social Networks,Responsible,3,negative,False
Australia,Social Networks,Responsible,3,positive,True
Australia,Social Networks,Responsible,4,negative,False
Australia,Social Networks,Responsible,4,positive,True
Australia,Social Networks,Responsible,5,negative,False
Australia,Social Networks,Responsible,5,positive,True
Australia,Social Networks,Responsible,6,negative,False
Australia,Social Networks,Responsible,6,positive,True
Australia,Social Networks,Responsible,7,negative,False
Australia,Social Networks,Responsible,7,positive,True
Australia,Social Networks,Self-Discipline,0,negative,False
Australia,Social Networks,Self-Discipline,0,positive,True
Australia,Social Networks,Self-Discipline,1,negative,False
Australia,Social Networks,Self-Discipline,1,positive,True
Australia,Social Networks,Self-Discipline,2,negative,False
Australia,Social Networks,Self-Discipline,2,positive,True
Australia,Social Networks,Self-Discipline,3,negative,False
Australia,Social Networks,Self-Discipline,3,positive,True
Australia,Social Networks,Self-Discipline,4,negative,False
Australia,Social Networks,Self-Discipline,4,positive,True
Australia,Social Networks,Self-Discipline,5,negative,False
Australia,Social Networks,Self-Discipline,5,positive,True
Australia,Social Networks,Self-Discipline,6,negative,False
Australia,Social Networks,Self-Discipline,6,positive,True
Australia,Social Networks,Self-Discipline,7,negative,False
Australia,Social Networks,Self-Discipline,7,positive,True
Australia,Social Networks,Self-Respect,0,negative,False
Australia,Social Networks,Self-Respect,0,positive,True
Australia,Social Networks,Self-Respect,1,negative,False
Australia,Social Networks,Self-Respect,1,positive,True
Australia,Social Networks,Self-Respect,2,negative,False
Australia,Social Networks,Self-Respect,2,positive,True
Australia,Social Networks,Self-Respect,3,negative,False
Australia,Social Networks,Self-Respect,3,positive,True
Australia,Social Networks,Self-Respect,4,negative,False
Australia,Social Networks,Self-Respect,4,positive,True
Australia,Social Networks,Self-Respect,5,negative,False
Australia,Social Networks,Self-Respect,5,positive,True
Australia,Social Networks,Self-Respect,6,negative,False
Australia,Social Networks,Self-Respect,6,positive,True
Australia,Social Networks,Self-Respect,7,negative,False
Australia,Social Networks,Self-Respect,7,positive,True
Australia,Social Networks,Sense of Belonging,0,negative,False
Australia,Social Networks,Sense of Belonging,0,positive,True
Australia,Social Networks,Sense of Belonging,1,negative,False
Australia,Social Networks,Sense of Belonging,1,positive,True
Australia,Social Networks,Sense of Belonging,2,negative,False
Australia,Social Networks,Sense of Belonging,2,positive,True
Australia,Social Networks,Sense of Belonging,3,negative,False
Australia,Social Networks,Sense of Belonging,3,positive,True
Australia,Social Networks,Sense of Belonging,4,negative,False
Australia,Social Networks,Sense of Belonging,4,positive,True
Australia,Social Networks,Sense of Belonging,5,negative,False
Australia,Social Networks,Sense of Belonging,5,positive,True
Australia,Social Networks,Sense of Belonging,6,negative,False
Australia,Social Networks,Sense of Belonging,6,positive,True
Australia,Social Networks,Sense of Belonging,7,negative,False
Australia,Social Networks,Sense of Belonging,7,positive,True
Australia,Social Networks,Social Order,0,negative,False
Australia,Social Networks,Social Order,0,positive,True
Australia,Social Networks,Social Order,1,negative,False
Australia,Social Networks,Social Order,1,positive,True
Australia,Social Networks,Social Order,2,negative,False
Australia,Social Networks,Social Order,2,positive,True
Australia,Social Networks,Social Order,3,negative,False
Australia,Social Networks,Social Order,3,positive,True
Australia,Social Networks,Social Order,4,negative,False
Australia,Social Networks,Social Order,4,positive,True
Australia,Social Networks,Social Order,5,negative,False
Australia,Social Networks,Social Order,5,positive,True
Australia,Social Networks,Social Order,6,negative,False
Australia,Social Networks,Social Order,6,positive,True
Australia,Social Networks,Social Order,7,negative,False
Australia,Social Networks,Social Order,7,positive,True
Australia,Social Networks,Social Power,0,negative,False
Australia,Social Networks,Social Power,0,positive,True
Australia,Social Networks,Social Power,1,negative,True
Australia,Social Networks,Social Power,1,positive,False
Australia,Social Networks,Social Power,2,negative,False
Australia,Social Networks,Social Power,2,positive,True
Australia,Social Networks,Social Power,3,negative,False
Australia,Social Networks,Social Power,3,positive,True
Australia,Social Networks,Social Power,4,negative,False
Australia,Social Networks,Social Power,4,positive,True
Australia,Social Networks,Social Power,5,negative,False
Australia,Social Networks,Social Power,5,positive,True
Australia,Social Networks,Social Power,6,negative,True
Australia,Social Networks,Social Power,6,positive,False
Australia,Social Networks,Social Power,7,negative,True
Australia,Social Networks,Social Power,7,positive,False
Australia,Social Networks,Social Recognition,0,negative,False
Australia,Social Networks,Social Recognition,0,positive,True
Australia,Social Networks,Social Recognition,1,negative,False
Australia,Social Networks,Social Recognition,1,positive,True
Australia,Social Networks,Social Recognition,2,negative,False
Australia,Social Networks,Social Recognition,2,positive,True
Australia,Social Networks,Social Recognition,3,negative,False
Australia,Social Networks,Social Recognition,3,positive,True
Australia,Social Networks,Social Recognition,4,negative,False
Australia,Social Networks,Social Recognition,4,positive,True
Australia,Social Networks,Social Recognition,5,negative,False
Australia,Social Networks,Social Recognition,5,positive,True
Australia,Social Networks,Social Recognition,6,negative,True
Australia,Social Networks,Social Recognition,6,positive,False
Australia,Social Networks,Social Recognition,7,negative,True
Australia,Social Networks,Social Recognition,7,positive,False
Australia,Social Networks,Successful,0,negative,True
Australia,Social Networks,Successful,0,positive,False
Australia,Social Networks,Successful,1,negative,True
Australia,Social Networks,Successful,1,positive,False
Australia,Social Networks,Successful,2,negative,False
Australia,Social Networks,Successful,2,positive,True
Australia,Social Networks,Successful,3,negative,False
Australia,Social Networks,Successful,3,positive,True
Australia,Social Networks,Successful,4,negative,True
Australia,Social Networks,Successful,4,positive,False
Australia,Social Networks,Successful,5,negative,True
Australia,Social Networks,Successful,5,positive,False
Australia,Social Networks,Successful,6,negative,False
Australia,Social Networks,Successful,6,positive,True
Australia,Social Networks,Successful,7,negative,False
Australia,Social Networks,Successful,7,positive,True
Australia,Social Networks,True Friendship,0,negative,False
Australia,Social Networks,True Friendship,0,positive,True
Australia,Social Networks,True Friendship,1,negative,False
Australia,Social Networks,True Friendship,1,positive,True
Australia,Social Networks,True Friendship,2,negative,False
Australia,Social Networks,True Friendship,2,positive,True
Australia,Social Networks,True Friendship,3,negative,False
Australia,Social Networks,True Friendship,3,positive,True
Australia,Social Networks,True Friendship,4,negative,False
Australia,Social Networks,True Friendship,4,positive,True
Australia,Social Networks,True Friendship,5,negative,False
Australia,Social Networks,True Friendship,5,positive,True
Australia,Social Networks,True Friendship,6,negative,False
Australia,Social Networks,True Friendship,6,positive,True
Australia,Social Networks,True Friendship,7,negative,False
Australia,Social Networks,True Friendship,7,positive,True
Australia,Social Networks,Unity With Nature,0,negative,False
Australia,Social Networks,Unity With Nature,0,positive,True
Australia,Social Networks,Unity With Nature,1,negative,False
Australia,Social Networks,Unity With Nature,1,positive,True
Australia,Social Networks,Unity With Nature,2,negative,False
Australia,Social Networks,Unity With Nature,2,positive,True
Australia,Social Networks,Unity With Nature,3,negative,False
Australia,Social Networks,Unity With Nature,3,positive,True
Australia,Social Networks,Unity With Nature,4,negative,False
Australia,Social Networks,Unity With Nature,4,positive,True
Australia,Social Networks,Unity With Nature,5,negative,False
Australia,Social Networks,Unity With Nature,5,positive,True
Australia,Social Networks,Unity With Nature,6,negative,False
Australia,Social Networks,Unity With Nature,6,positive,True
Australia,Social Networks,Unity With Nature,7,negative,False
Australia,Social Networks,Unity With Nature,7,positive,True
Australia,Social Networks,Wealth,0,negative,True
Australia,Social Networks,Wealth,0,positive,False
Australia,Social Networks,Wealth,1,negative,True
Australia,Social Networks,Wealth,1,positive,False
Australia,Social Networks,Wealth,2,negative,True
Australia,Social Networks,Wealth,2,positive,False
Australia,Social Networks,Wealth,3,negative,True
Australia,Social Networks,Wealth,3,positive,False
Australia,Social Networks,Wealth,4,negative,True
Australia,Social Networks,Wealth,4,positive,False
Australia,Social Networks,Wealth,5,negative,True
Australia,Social Networks,Wealth,5,positive,False
Australia,Social Networks,Wealth,6,negative,True
Australia,Social Networks,Wealth,6,positive,False
Australia,Social Networks,Wealth,7,negative,True
Australia,Social Networks,Wealth,7,positive,False
Australia,Social Networks,Wisdom,0,negative,False
Australia,Social Networks,Wisdom,0,positive,True
Australia,Social Networks,Wisdom,1,negative,False
Australia,Social Networks,Wisdom,1,positive,True
Australia,Social Networks,Wisdom,2,negative,False
Australia,Social Networks,Wisdom,2,positive,True
Australia,Social Networks,Wisdom,3,negative,False
Australia,Social Networks,Wisdom,3,positive,True
Australia,Social Networks,Wisdom,4,negative,False
Australia,Social Networks,Wisdom,4,positive,True
Australia,Social Networks,Wisdom,5,negative,False
Australia,Social Networks,Wisdom,5,positive,True
Australia,Social Networks,Wisdom,6,negative,False
Australia,Social Networks,Wisdom,6,positive,True
Australia,Social Networks,Wisdom,7,negative,False
Australia,Social Networks,Wisdom,7,positive,True
Australia,Work Orientation,A Spiritual Life,0,negative,True
Australia,Work Orientation,A Spiritual Life,0,positive,False
Australia,Work Orientation,A Spiritual Life,1,negative,True
Australia,Work Orientation,A Spiritual Life,1,positive,False
Australia,Work Orientation,A Spiritual Life,2,negative,False
Australia,Work Orientation,A Spiritual Life,2,positive,True
Australia,Work Orientation,A Spiritual Life,3,negative,False
Australia,Work Orientation,A Spiritual Life,3,positive,True
Australia,Work Orientation,A Spiritual Life,4,negative,False
Australia,Work Orientation,A Spiritual Life,4,positive,True
Australia,Work Orientation,A Spiritual Life,5,negative,False
Australia,Work Orientation,A Spiritual Life,5,positive,True
Australia,Work Orientation,A Spiritual Life,6,negative,False
Australia,Work Orientation,A Spiritual Life,6,positive,True
Australia,Work Orientation,A Spiritual Life,7,negative,False
Australia,Work Orientation,A Spiritual Life,7,positive,True
Australia,Work Orientation,A Varied Life,0,negative,False
Australia,Work Orientation,A Varied Life,0,positive,True
Australia,Work Orientation,A Varied Life,1,negative,False
Australia,Work Orientation,A Varied Life,1,positive,True
Australia,Work Orientation,A Varied Life,2,negative,False
Australia,Work Orientation,A Varied Life,2,positive,True
Australia,Work Orientation,A Varied Life,3,negative,False
Australia,Work Orientation,A Varied Life,3,positive,True
Australia,Work Orientation,A Varied Life,4,negative,False
Australia,Work Orientation,A Varied Life,4,positive,True
Australia,Work Orientation,A Varied Life,5,negative,False
Australia,Work Orientation,A Varied Life,5,positive,True
Australia,Work Orientation,A Varied Life,6,negative,False
Australia,Work Orientation,A Varied Life,6,positive,True
Australia,Work Orientation,A Varied Life,7,negative,False
Australia,Work Orientation,A Varied Life,7,positive,True
Australia,Work Orientation,A World at Peace,0,negative,False
Australia,Work Orientation,A World at Peace,0,positive,True
Australia,Work Orientation,A World at Peace,1,negative,False
